dt,block_number,controller_debt
"January 10, 2024, 12:00 PM","18,976,409","98,995,148.21"
"January 10, 2024, 4:00 PM","18,977,602","97,603,354.53"
"January 10, 2024, 8:00 PM","18,978,795","97,126,816.13"
"January 11, 2024, 12:00 AM","18,979,978","97,481,829.38"
"January 11, 2024, 4:00 AM","18,981,170","97,191,047.19"
"January 11, 2024, 8:00 AM","18,982,360","96,804,681.99"
"January 11, 2024, 12:00 PM","18,983,542","97,016,640.14"
"January 11, 2024, 4:00 PM","18,984,732","97,629,630.6"
"January 11, 2024, 8:00 PM","18,985,919","96,071,071.94"
"January 12, 2024, 12:00 AM","18,987,104","95,914,896.96"
"January 12, 2024, 4:00 AM","18,988,295","95,858,123.1"
"January 12, 2024, 8:00 AM","18,989,485","95,969,285.82"
"January 12, 2024, 12:00 PM","18,990,676","95,530,598.34"
"January 12, 2024, 4:00 PM","18,991,872","95,459,520.24"
"January 12, 2024, 8:00 PM","18,993,061","95,228,947.26"
"January 13, 2024, 12:00 AM","18,994,254","95,267,498.55"
"January 13, 2024, 4:00 AM","18,995,447","95,251,126.75"
"January 13, 2024, 8:00 AM","18,996,638","95,305,071.2"
"January 13, 2024, 12:00 PM","18,997,830","95,318,808.33"
"January 13, 2024, 4:00 PM","18,999,020","95,235,707.07"
"January 13, 2024, 8:00 PM","19,000,214","95,354,465.58"
"January 14, 2024, 12:00 AM","19,001,407","95,348,482.04"
"January 14, 2024, 4:00 AM","19,002,601","95,284,389.58"
"January 14, 2024, 8:00 AM","19,003,794","95,374,128.88"
"January 14, 2024, 12:00 PM","19,004,986","95,562,671"
"January 14, 2024, 4:00 PM","19,006,178","95,709,819.76"
"January 14, 2024, 8:00 PM","19,007,370","95,641,032.83"
"January 15, 2024, 12:00 AM","19,008,565","95,675,877.99"
"January 15, 2024, 4:00 AM","19,009,756","95,622,673.81"
"January 15, 2024, 8:00 AM","19,010,954","95,615,144.93"
"January 15, 2024, 12:00 PM","19,012,144","95,525,366.89"
"January 15, 2024, 4:00 PM","19,013,334","95,513,398.74"
"January 15, 2024, 8:00 PM","19,014,529","95,578,032.77"
"January 16, 2024, 12:00 AM","19,015,724","95,722,078.7"
"January 16, 2024, 4:00 AM","19,016,920","95,728,125.51"
"January 16, 2024, 8:00 AM","19,018,116","95,717,712.05"
"January 16, 2024, 12:00 PM","19,019,308","95,723,713.85"
"January 16, 2024, 4:00 PM","19,020,506","95,490,384.11"
"January 16, 2024, 8:00 PM","19,021,697","97,196,471.65"
"January 17, 2024, 12:00 AM","19,022,890","97,383,984.47"
"January 17, 2024, 4:00 AM","19,024,078","97,453,472.15"
"January 17, 2024, 8:00 AM","19,025,273","97,285,348.55"
"January 17, 2024, 12:00 PM","19,026,469","96,591,942.42"
"January 17, 2024, 4:00 PM","19,027,654","96,575,484.53"
"January 17, 2024, 8:00 PM","19,028,840","96,591,490.29"
"January 18, 2024, 12:00 AM","19,030,033","96,596,657.36"
"January 18, 2024, 4:00 AM","19,031,226","96,598,547.76"
"January 18, 2024, 8:00 AM","19,032,419","96,741,099.79"
"January 18, 2024, 12:00 PM","19,033,608","96,866,925.61"
"January 18, 2024, 4:00 PM","19,034,798","96,931,614.19"
"January 18, 2024, 8:00 PM","19,035,989","95,463,570.93"
"January 19, 2024, 12:00 AM","19,037,186","95,170,188.11"
"January 19, 2024, 4:00 AM","19,038,380","95,255,827.6"
"January 19, 2024, 8:00 AM","19,039,571","95,063,487.09"
"January 19, 2024, 12:00 PM","19,040,767","94,407,778.51"
"January 19, 2024, 4:00 PM","19,041,964","94,327,643.6"
"January 19, 2024, 8:00 PM","19,043,158","94,349,803.36"
"January 20, 2024, 12:00 AM","19,044,349","94,163,321.23"
"January 20, 2024, 4:00 AM","19,045,542","94,166,876.48"
"January 20, 2024, 8:00 AM","19,046,740","94,079,891.75"
"January 20, 2024, 12:00 PM","19,047,937","93,995,947.55"
"January 20, 2024, 4:00 PM","19,049,132","94,022,159.02"
"January 20, 2024, 8:00 PM","19,050,324","94,038,705.97"
"January 21, 2024, 12:00 AM","19,051,515","94,041,201.13"
"January 21, 2024, 4:00 AM","19,052,708","94,245,527"
"January 21, 2024, 8:00 AM","19,053,904","94,271,449.75"
"January 21, 2024, 12:00 PM","19,055,097","94,431,834.7"
"January 21, 2024, 4:00 PM","19,056,293","95,138,015.07"
"January 21, 2024, 7:28 PM","19,057,284","95,281,272.35"
"January 21, 2024, 8:00 PM","19,057,434","95,447,359.43"
"January 22, 2024, 12:00 AM","19,058,587","95,420,319.88"
"January 22, 2024, 4:00 AM","19,059,768","95,372,087.29"
"January 22, 2024, 8:00 AM","19,060,948","95,369,955.45"
"January 22, 2024, 12:00 PM","19,062,141","96,128,144.4"
"January 22, 2024, 4:00 PM","19,063,312","96,718,496"
"January 22, 2024, 8:00 PM","19,064,491","96,276,581.34"
"January 23, 2024, 12:00 AM","19,065,671","95,850,617.17"
"January 23, 2024, 4:00 AM","19,066,864","96,171,706.39"
"January 23, 2024, 8:00 AM","19,068,046","96,314,289.84"
"January 23, 2024, 12:00 PM","19,069,230","95,370,621.22"
"January 23, 2024, 4:00 PM","19,070,419","94,210,492.36"
"January 23, 2024, 8:00 PM","19,071,605","94,773,487.65"
"January 24, 2024, 12:00 AM","19,072,788","94,573,199.69"
"January 24, 2024, 4:00 AM","19,073,981","94,650,149.6"
"January 24, 2024, 8:00 AM","19,075,166","94,780,009.25"
"January 24, 2024, 12:00 PM","19,076,356","95,471,502.7"
"January 24, 2024, 4:00 PM","19,077,548","94,750,952.53"
"January 24, 2024, 8:00 PM","19,078,737","94,980,479.1"
"January 25, 2024, 12:00 AM","19,079,929","95,249,135.55"
"January 25, 2024, 4:00 AM","19,081,109","95,550,672.58"
"January 25, 2024, 8:00 AM","19,082,296","95,664,843.52"
"January 25, 2024, 12:00 PM","19,083,486","95,651,250.76"
"January 25, 2024, 4:00 PM","19,084,683","95,612,961.27"
"January 25, 2024, 8:00 PM","19,085,876","95,289,532.57"
"January 26, 2024, 12:00 AM","19,087,067","94,873,183.92"
"January 26, 2024, 4:00 AM","19,088,261","95,853,362.07"
"January 26, 2024, 8:00 AM","19,089,450","95,983,250.08"
"January 26, 2024, 12:00 PM","19,090,636","96,235,669.32"
"January 26, 2024, 4:00 PM","19,091,831","97,332,189.71"
"January 26, 2024, 8:00 PM","19,093,016","97,436,295.51"
"January 27, 2024, 12:00 AM","19,094,208","97,453,838.32"
"January 27, 2024, 4:00 AM","19,095,396","98,428,303.01"
"January 27, 2024, 8:00 AM","19,096,587","98,197,157.23"
"January 27, 2024, 12:00 PM","19,097,775","98,198,792.41"
"January 27, 2024, 4:00 PM","19,098,969","99,227,599.49"
"January 27, 2024, 8:00 PM","19,100,153","99,327,855.72"
"January 28, 2024, 12:00 AM","19,101,334","99,429,973.88"
"January 28, 2024, 4:00 AM","19,102,521","99,636,081.12"
"January 28, 2024, 8:00 AM","19,103,706","100,914,156.65"
"January 28, 2024, 12:00 PM","19,104,897","101,155,937.32"
"January 28, 2024, 4:00 PM","19,106,081","101,318,451.64"
"January 28, 2024, 8:00 PM","19,107,275","101,234,658.75"
"January 29, 2024, 12:00 AM","19,108,472","101,471,693.04"
"January 29, 2024, 4:00 AM","19,109,658","101,401,071.56"
"January 29, 2024, 8:00 AM","19,110,853","101,401,796.02"
"January 29, 2024, 12:00 PM","19,112,046","101,469,127.57"
"January 29, 2024, 4:00 PM","19,113,233","104,978,472.71"
"January 29, 2024, 8:00 PM","19,114,424","104,971,275.23"
"January 30, 2024, 12:00 AM","19,115,609","104,962,283.52"
"January 30, 2024, 4:00 AM","19,116,795","104,786,120.09"
"January 30, 2024, 8:00 AM","19,117,991","104,925,638.18"
"January 30, 2024, 12:00 PM","19,119,185","104,583,705.89"
"January 30, 2024, 4:00 PM","19,120,377","104,888,291.56"
"January 30, 2024, 8:00 PM","19,121,566","105,421,850.89"
"January 31, 2024, 12:00 AM","19,122,760","105,339,177.12"
"January 31, 2024, 4:00 AM","19,123,950","105,319,289.41"
"January 31, 2024, 8:00 AM","19,125,139","105,192,936.11"
"January 31, 2024, 12:00 PM","19,126,323","106,130,289.51"
"January 31, 2024, 4:00 PM","19,127,507","106,206,189.68"
"January 31, 2024, 8:00 PM","19,128,701","106,298,649.07"
"February 1, 2024, 12:00 AM","19,129,889","106,288,766.5"
"February 1, 2024, 4:00 AM","19,131,073","106,010,975.55"
"February 1, 2024, 8:00 AM","19,132,258","106,079,125.8"
"February 1, 2024, 12:00 PM","19,133,446","106,198,711.97"
"February 1, 2024, 4:00 PM","19,134,627","106,207,647.52"
"February 1, 2024, 8:00 PM","19,135,822","106,180,532.15"
"February 2, 2024, 12:00 AM","19,137,016","106,199,460.46"
"February 2, 2024, 4:00 AM","19,138,203","106,203,374.13"
"February 2, 2024, 8:00 AM","19,139,388","106,188,190.38"
"February 2, 2024, 12:00 PM","19,140,571","106,487,613.1"
"February 2, 2024, 4:00 PM","19,141,760","106,491,519.48"
"February 2, 2024, 8:00 PM","19,142,952","106,593,707"
"February 3, 2024, 12:00 AM","19,144,139","106,778,562.25"
"February 3, 2024, 4:00 AM","19,145,326","106,783,335.2"
"February 3, 2024, 8:00 AM","19,146,503","106,807,083.62"
"February 3, 2024, 12:00 PM","19,147,692","106,780,653.5"
"February 3, 2024, 4:00 PM","19,148,878","106,784,411.59"
"February 3, 2024, 8:00 PM","19,150,066","106,748,160.86"
"February 4, 2024, 12:00 AM","19,151,256","106,713,386.32"
"February 4, 2024, 4:00 AM","19,152,441","106,735,149.38"
"February 4, 2024, 8:00 AM","19,153,625","106,738,854.17"
"February 4, 2024, 12:00 PM","19,154,810","106,746,224.86"
"February 4, 2024, 4:00 PM","19,155,996","105,617,021.85"
"February 4, 2024, 8:00 PM","19,157,181","105,620,763.32"
"February 5, 2024, 12:00 AM","19,158,367","105,628,506.44"
"February 5, 2024, 4:00 AM","19,159,561","106,026,043.91"
"February 5, 2024, 8:00 AM","19,160,747","105,861,350.9"
"February 5, 2024, 12:00 PM","19,161,929","104,820,365.42"
"February 5, 2024, 4:00 PM","19,163,115","103,673,203.12"
"February 5, 2024, 8:00 PM","19,164,298","104,779,023.02"
"February 6, 2024, 12:00 AM","19,165,490","104,912,725.07"
"February 6, 2024, 4:00 AM","19,166,681","104,919,365.38"
"February 6, 2024, 8:00 AM","19,167,875","104,760,527.45"
"February 6, 2024, 12:00 PM","19,169,063","104,611,497.07"
"February 6, 2024, 4:00 PM","19,170,241","104,466,364.56"
"February 6, 2024, 8:00 PM","19,171,430","104,421,438.07"
"February 7, 2024, 12:00 AM","19,172,615","104,440,767.05"
"February 7, 2024, 4:00 AM","19,173,801","104,487,213.96"
"February 7, 2024, 8:00 AM","19,174,987","104,502,403.54"
"February 7, 2024, 12:00 PM","19,176,177","104,474,752.84"
"February 7, 2024, 4:00 PM","19,177,365","104,878,192.93"
"February 7, 2024, 8:00 PM","19,178,556","105,028,899.4"
"February 8, 2024, 12:00 AM","19,179,747","105,032,356.36"
"February 8, 2024, 4:00 AM","19,180,924","105,093,699.78"
"February 8, 2024, 8:00 AM","19,182,116","105,096,769.24"
"February 8, 2024, 12:00 PM","19,183,310","105,090,443.59"
"February 8, 2024, 4:00 PM","19,184,492","105,793,970.92"
"February 8, 2024, 8:00 PM","19,185,682","105,837,487.17"
"February 9, 2024, 12:00 AM","19,186,867","105,959,033.34"
"February 9, 2024, 4:00 AM","19,188,055","106,222,255.19"
"February 9, 2024, 8:00 AM","19,189,244","106,436,330.85"
"February 9, 2024, 12:00 PM","19,190,428","106,424,314.67"
"February 9, 2024, 4:00 PM","19,191,622","106,483,781.9"
"February 9, 2024, 8:00 PM","19,192,808","106,537,641.83"
"February 10, 2024, 12:00 AM","19,194,001","107,142,100.79"
"February 10, 2024, 4:00 AM","19,195,194","107,232,429.64"
"February 10, 2024, 8:00 AM","19,196,385","107,338,102.05"
"February 10, 2024, 12:00 PM","19,197,570","107,347,139.32"
"February 10, 2024, 4:00 PM","19,198,744","107,730,016.51"
"February 10, 2024, 8:00 PM","19,199,936","107,876,494.37"
"February 11, 2024, 12:00 AM","19,201,123","108,421,974.12"
"February 11, 2024, 4:00 AM","19,202,313","108,557,892.15"
"February 11, 2024, 8:00 AM","19,203,498","108,804,032.67"
"February 11, 2024, 12:00 PM","19,204,681","108,828,947.86"
"February 11, 2024, 4:00 PM","19,205,870","108,888,417.44"
"February 11, 2024, 8:00 PM","19,207,054","109,017,237.66"
"February 12, 2024, 12:00 AM","19,208,243","108,909,866.68"
"February 12, 2024, 4:00 AM","19,209,423","108,065,209.37"
"February 12, 2024, 8:00 AM","19,210,615","108,797,753.94"
"February 12, 2024, 12:00 PM","19,211,805","108,738,256.91"
"February 12, 2024, 4:00 PM","19,212,995","108,950,940.63"
"February 12, 2024, 8:00 PM","19,214,186","108,931,216.6"
"February 13, 2024, 12:00 AM","19,215,378","109,073,299.98"
"February 13, 2024, 4:00 AM","19,216,569","109,248,029.27"
"February 13, 2024, 8:00 AM","19,217,764","109,287,698.83"
"February 13, 2024, 12:00 PM","19,218,951","109,450,204.31"
"February 13, 2024, 4:00 PM","19,220,129","108,762,571.75"
"February 13, 2024, 8:00 PM","19,221,316","108,894,096.17"
"February 14, 2024, 12:00 AM","19,222,506","108,841,660.88"
"February 14, 2024, 4:00 AM","19,223,687","108,910,597.36"
"February 14, 2024, 8:00 AM","19,224,878","109,069,015.78"
"February 14, 2024, 12:00 PM","19,226,069","114,824,089.95"
"February 14, 2024, 4:00 PM","19,227,249","124,020,929.36"
"February 14, 2024, 8:00 PM","19,228,437","124,325,162.13"
"February 15, 2024, 12:00 AM","19,229,625","124,623,001.84"
"February 15, 2024, 4:00 AM","19,230,807","125,014,734.04"
"February 15, 2024, 8:00 AM","19,231,999","125,507,969.21"
"February 15, 2024, 12:00 PM","19,233,189","125,748,506.48"
"February 15, 2024, 4:00 PM","19,234,382","126,054,990.99"
"February 15, 2024, 8:00 PM","19,235,574","126,275,390.64"
"February 16, 2024, 12:00 AM","19,236,755","126,758,312.14"
"February 16, 2024, 4:00 AM","19,237,948","127,436,991.26"
"February 16, 2024, 8:00 AM","19,239,137","127,552,781.23"
"February 16, 2024, 12:00 PM","19,240,322","130,295,355.83"
"February 16, 2024, 4:00 PM","19,241,499","131,406,389.24"
"February 16, 2024, 8:00 PM","19,242,691","131,713,917.83"
"February 17, 2024, 12:00 AM","19,243,885","131,830,312.5"
"February 17, 2024, 4:00 AM","19,245,071","131,828,716.89"
"February 17, 2024, 8:00 AM","19,246,257","132,035,721.79"
"February 17, 2024, 12:00 PM","19,247,440","132,080,880.46"
"February 17, 2024, 4:00 PM","19,248,625","132,206,912.14"
"February 17, 2024, 8:00 PM","19,249,810","132,764,260.99"
"February 18, 2024, 12:00 AM","19,250,998","133,551,612.4"
"February 18, 2024, 4:00 AM","19,252,184","133,636,679.2"
"February 18, 2024, 8:00 AM","19,253,365","133,903,428.73"
"February 18, 2024, 12:00 PM","19,254,550","134,582,434.82"
"February 18, 2024, 4:00 PM","19,255,732","134,370,041.07"
"February 18, 2024, 8:00 PM","19,256,913","135,296,884.65"
"February 19, 2024, 12:00 AM","19,258,094","135,886,600.12"
"February 19, 2024, 4:00 AM","19,259,275","136,085,358.65"
"February 19, 2024, 8:00 AM","19,260,457","137,220,662.22"
"February 19, 2024, 12:00 PM","19,261,639","137,923,803.17"
"February 19, 2024, 4:00 PM","19,262,826","137,972,669.13"
"February 19, 2024, 8:00 PM","19,264,012","138,765,516.69"
"February 20, 2024, 12:00 AM","19,265,203","138,416,233.16"
"February 20, 2024, 4:00 AM","19,266,397","139,181,027.76"
"February 20, 2024, 8:00 AM","19,267,593","137,582,644.68"
"February 20, 2024, 12:00 PM","19,268,777","138,783,977.95"
"February 20, 2024, 4:00 PM","19,269,959","138,758,515.9"
"February 20, 2024, 8:00 PM","19,271,150","137,719,336.28"
"February 21, 2024, 12:00 AM","19,272,341","138,262,811.21"
"February 21, 2024, 4:00 AM","19,273,527","138,318,797.86"
"February 21, 2024, 8:00 AM","19,274,710","138,389,734.44"
"February 21, 2024, 12:00 PM","19,275,894","138,184,290.86"
"February 21, 2024, 4:00 PM","19,277,080","137,806,609.79"
"February 21, 2024, 8:00 PM","19,278,269","137,584,592.98"
"February 22, 2024, 12:00 AM","19,279,458","138,235,890.92"
"February 22, 2024, 4:00 AM","19,280,640","139,332,237.37"
"February 22, 2024, 8:00 AM","19,281,831","139,344,206.95"
"February 22, 2024, 12:00 PM","19,283,013","140,401,407.62"
"February 22, 2024, 4:00 PM","19,284,194","141,398,308.61"
"February 22, 2024, 8:00 PM","19,285,385","141,583,364.27"
"February 23, 2024, 12:00 AM","19,286,583","141,767,830.5"
"February 23, 2024, 4:00 AM","19,287,771","141,774,114.55"
"February 23, 2024, 8:00 AM","19,288,960","142,017,812.44"
"February 23, 2024, 12:00 PM","19,290,150","142,745,975.05"
"February 23, 2024, 4:00 PM","19,291,342","142,827,186.02"
"February 23, 2024, 8:00 PM","19,292,534","142,816,403.55"
"February 24, 2024, 12:00 AM","19,293,723","142,815,480.4"
"February 24, 2024, 4:00 AM","19,294,919","142,977,147.62"
"February 24, 2024, 8:00 AM","19,296,113","143,691,642.17"
"February 24, 2024, 12:00 PM","19,297,307","143,834,932.53"
"February 24, 2024, 4:00 PM","19,298,497","144,059,058.47"
"February 24, 2024, 8:00 PM","19,299,688","143,725,725.4"
"February 25, 2024, 12:00 AM","19,300,884","144,061,064.81"
"February 25, 2024, 4:00 AM","19,302,071","144,304,809.23"
"February 25, 2024, 8:00 AM","19,303,266","144,412,125.06"
"February 25, 2024, 12:00 PM","19,304,456","144,852,166.65"
"February 25, 2024, 4:00 PM","19,305,651","145,409,545.98"
"February 25, 2024, 8:00 PM","19,306,842","145,496,110.71"
"February 26, 2024, 12:00 AM","19,308,030","145,749,111.42"
"February 26, 2024, 4:00 AM","19,309,222","145,076,288.38"
"February 26, 2024, 8:00 AM","19,310,408","145,198,502.89"
"February 26, 2024, 12:00 PM","19,311,603","144,228,593.58"
"February 26, 2024, 4:00 PM","19,312,791","144,606,684.46"
"February 26, 2024, 8:00 PM","19,313,978","145,406,664.57"
"February 27, 2024, 12:00 AM","19,315,170","145,865,955.14"
"February 27, 2024, 4:00 AM","19,316,363","147,344,091.76"
"February 27, 2024, 8:00 AM","19,317,556","148,337,470.78"
"February 27, 2024, 12:00 PM","19,318,748","148,300,849"
"February 27, 2024, 4:00 PM","19,319,943","148,846,837.45"
"February 27, 2024, 8:00 PM","19,321,133","149,509,824.99"
"February 28, 2024, 12:00 AM","19,322,320","149,744,508.86"
"February 28, 2024, 4:00 AM","19,323,513","150,187,299.72"
"February 28, 2024, 8:00 AM","19,324,704","150,428,069.94"
"February 28, 2024, 12:00 PM","19,325,889","150,394,696.22"
"February 28, 2024, 4:00 PM","19,327,077","151,294,555.51"
"February 28, 2024, 8:00 PM","19,328,269","152,412,042.13"
"February 29, 2024, 12:00 AM","19,329,465","153,176,647.5"
"February 29, 2024, 4:00 AM","19,330,654","155,115,420.03"
"February 29, 2024, 8:00 AM","19,331,840","156,721,628.9"
"February 29, 2024, 12:00 PM","19,333,033","157,368,469.9"
"February 29, 2024, 4:00 PM","19,334,220","158,032,120.71"
"February 29, 2024, 8:00 PM","19,335,412","158,439,524.32"
"March 1, 2024, 12:00 AM","19,336,607","158,287,868.12"
"March 1, 2024, 4:00 AM","19,337,800","159,418,397.52"
"March 1, 2024, 8:00 AM","19,338,992","160,543,163.85"
"March 1, 2024, 12:00 PM","19,340,186","161,529,939.4"
"March 1, 2024, 4:00 PM","19,341,378","162,614,166.02"
"March 1, 2024, 8:00 PM","19,342,575","162,298,474.47"
"March 2, 2024, 12:00 AM","19,343,772","162,809,049.86"
"March 2, 2024, 4:00 AM","19,344,961","162,744,198.24"
"March 2, 2024, 8:00 AM","19,346,151","161,827,860.91"
"March 2, 2024, 12:00 PM","19,347,341","162,264,674.35"
"March 2, 2024, 4:00 PM","19,348,535","162,240,346.85"
"March 2, 2024, 8:00 PM","19,349,730","161,989,783.3"
"March 3, 2024, 12:00 AM","19,350,920","162,013,111.14"
"March 3, 2024, 4:00 AM","19,352,115","162,151,703.68"
"March 3, 2024, 8:00 AM","19,353,310","162,171,468"
"March 3, 2024, 12:00 PM","19,354,504","162,188,007.95"
"March 3, 2024, 4:00 PM","19,355,698","162,535,444.56"
"March 3, 2024, 8:00 PM","19,356,882","161,296,303.2"
"March 4, 2024, 12:00 AM","19,358,080","161,647,845.21"
"March 4, 2024, 4:00 AM","19,359,271","152,160,904.65"
"March 4, 2024, 8:00 AM","19,360,464","150,275,764.35"
"March 4, 2024, 12:00 PM","19,361,657","150,995,708.43"
"March 4, 2024, 4:00 PM","19,362,851","151,818,942.17"
"March 4, 2024, 8:00 PM","19,364,049","152,973,559.38"
"March 5, 2024, 12:00 AM","19,365,247","154,194,328.12"
"March 5, 2024, 4:00 AM","19,366,439","154,145,882.42"
"March 5, 2024, 8:00 AM","19,367,629","156,710,080.76"
"March 5, 2024, 12:00 PM","19,368,824","157,363,380.77"
"March 5, 2024, 4:00 PM","19,370,019","161,815,840.1"
"March 5, 2024, 8:00 PM","19,371,215","158,176,600.61"
